date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:40	270/270	---MCZ	200	added ('OK')	text/plain	date:Thu,%2004%20Oct%202018%2007:05:40%20GMT	https://www.tramdecor.com/robots.txt		(from )
14:05:42	327750/327750	---M-Z	200	added ('OK')	text/html	etag:W/%22f587634b01396137a6ff22d5e3928910-gzip%22	https://www.tramdecor.com/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/index.html	(from )
14:05:43	16120/16120	---M--	200	added ('OK')	image/png	etag:W/%22233f307eef966ec21188fd25fc5766f3%22	http://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b92057f0ebbe8aa1b92e2d8/1536296322226/tramdecor-icon.png?format=1000w	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/t/5b92057f0ebbe8aa1b92e2d8/1536296322226/tramdecor-iconb469.png	(from https://www.tramdecor.com/)
14:05:44	8046/8046	---MCZ	200	added ('OK')	text/css	etag:%22aa2f45f8b8974684329e486224000655-gzip%22	https://www.tramdecor.com/universal/styles-v6/slide-normalize.css	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/universal/styles-v6/slide-normalize.css	(from https://www.tramdecor.com/)
14:05:44	32820/32820	---M-Z	200	added ('OK')	text/css	etag:site-server-css-slides-bbb582de1b27c7caa0cbb6eacaa37da-gzip%22	http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css	(from https://www.tramdecor.com/)
14:05:46	20619/20619	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Oct%202018%2007:05:44%20GMT	http://use.typekit.net/ik/DJmlvh30OkHd25FGJxrfBfCbL3ir67iNCOH8zesg97SfenGff4e6pUJ6wRMU5QwXFmvujRyKZRw3wA9kjhFqwQF85QSkjQgyjRb-LPG0iY4ydAs8jhNkO1FUiABkZWF3jAF8OcFzdPUCdhFydeyzSabCiY4ydAs8jhNkOcFzdPUXScBlZemRdaJ0SaBujW48Sagyjh90jhNlOYiaikoXScBlZemRdaJ0jhNlOYiaikoXScBlZemRdaJ0SaBujW48Sagyjh90jhNlJ6U3ScNt-AuyOAozicIKIeZkZA81-YblShB0Sku3ScvKfAZuiYmkjPu3ifG4fHvgIMMjgfMfH6qJK3IbMg6YJMJ7fbK3MsMMeMt6MKG4fJ3gIMMjIPMfH6qJqcqbMs6BJMJ7fbKemsMfeMw6MKG4fJsmIMJjgfMfH6qJxubbMy6BJMJ7fbKBmsMfeMt6MTMgxN7lab9.js	C:/My%20Web%20Sites/tramdecor/use.typekit.net/ik/DJmlvh30OkHd25FGJxrfBfCbL3ir67iNCOH8zesg97SfenGff4e6pUJ6wRMU5QwXFmvujRyKZRw3wA9kjhFqwQF85QSkjQgyjRb-LPG0iY4ydAs8jhNkO1FUiABkZWF3jAF8OcFzdPUCdhFydeyzSabCiY4ydAs8jhNkOcFzdPUXScBlZemRdaJ0SaBujW4	(from https://www.tramdecor.com/)
14:05:46	24458/24458	---M-Z	200	added ('OK')	text/javascript	etag:site-server-js-performance-84141f24ea5b57365c9c-en-u-gzip%22	http://static.squarespace.com/universal/scripts-compressed/performance-84141f24ea5b57365c9c-min.en-US.js	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/scripts-compressed/performance-84141f24ea5b57365c9c-min.en-US.js	(from https://www.tramdecor.com/)
14:05:46	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2004%20Oct%202018%2007:05:46%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/tramdecor/www.googletagmanager.com/gtm.75445.delayed	(from https://www.tramdecor.com/)
14:05:53	168689/168689	---MCZ	200	added ('OK')	text/html	etag:W/%22e9b9844a94cd1138ea782df3c7234d96-gzip%22	https://www.tramdecor.com/vn/thiet-ke-noi-that	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-noi-that.html	(from https://www.tramdecor.com/)
14:05:54	39695/39695	---MC-	200	added ('OK')	text/javascript	date:Thu,%2013%20Sep%202018%2023:12:19%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/tramdecor/www.google-analytics.com/analytics.js	(from https://www.tramdecor.com/)
14:06:03	76908/76908	---MCZ	200	added ('OK')	text/html	etag:W/%226426b285f4a1d9307c387e7c2d805999-gzip%22	https://www.tramdecor.com/en/design	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/design.html	(from https://www.tramdecor.com/)
14:06:06	77197/77197	---MCZ	200	added ('OK')	text/html	etag:W/%22b0cf7824e3bb10b0b1133141cf07a305-gzip%22	https://www.tramdecor.com/fi/suunnittelu	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/suunnittelu.html	(from https://www.tramdecor.com/)
14:06:20	2326380/2326380	---M-Z	200	added ('OK')	text/javascript	etag:site-server-js-slides-049cd44ae94909fbb3a2-en-u-gzip%22	http://static.squarespace.com/universal/scripts-compressed/slides-049cd44ae94909fbb3a2-min.en-US.js	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/scripts-compressed/slides-049cd44ae94909fbb3a2-min.en-US.js	(from https://www.tramdecor.com/)
14:06:20	2343711/2343711	---M-Z	200	added ('OK')	text/javascript	etag:site-server-js-common-1fd3e7f55a9f686e0159-en-u-gzip%22	http://static.squarespace.com/universal/scripts-compressed/common-1fd3e7f55a9f686e0159-min.en-US.js	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/scripts-compressed/common-1fd3e7f55a9f686e0159-min.en-US.js	(from https://www.tramdecor.com/)
14:06:21	1219/1219	---M--	200	added ('OK')	image/png	etag:%220bd1aca0c6aae1921f8b4569f87c4818%22	http://static.squarespace.com/universal/images-v6/damask/play-button.png	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/images-v6/damask/play-button.png	(from http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css)
14:06:21	2909/2909	---M--	200	added ('OK')	image/png	etag:%2253356fe69002e815c5688a4c38aeaa7a%22	http://static.squarespace.com/universal/images-v6/damask/play-button@2x.png	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css)
14:06:21	1695/1695	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2007:06:21%20GMT	http://static.squarespace.com/universal/styles-compressed/gallery-play-big.png	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/styles-compressed/gallery-play-big.png	(from http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css)
14:06:22	1695/1695	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Oct%202018%2007:06:22%20GMT	http://static.squarespace.com/universal/styles-compressed/gallery-play-big@2x.png	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/styles-compressed/gallery-play-big@2x.png	(from http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css)
14:06:22	176/176	---M--	200	added ('OK')	image/png	etag:%227093e20042c46724b9ef473968e2f438%22	http://static.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/My%20Web%20Sites/tramdecor/static.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from http://static.squarespace.com/universal/styles-compressed/slides-bbb582de1b27c7caa0cbb6eacaa37da2-min.css)
14:06:23	909087/909087	---M-Z	200	added ('OK')	text/css	etag:W/%22cb26fa2ea22d9e20be1def3b17a06ee3-gzip%22	http://static1.squarespace.com/static/sitecss/5b8bf301e2ccd13e972a0ab4/115/55f0aac0e4b0f0a5b7e0b22e/5b8cadb8f950b79a4fe4005e/316-05142015/1538381822962/site.css?&filterFeatures=false	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/sitecss/5b8bf301e2ccd13e972a0ab4/115/55f0aac0e4b0f0a5b7e0b22e/5b8cadb8f950b79a4fe4005e/316-05142015/1538381822962/site8696.css	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:24	21226/21226	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Oct%202018%2007:06:23%20GMT	http://use.typekit.net/ik/4eD6S8kj_Ub-Rs9iXGnqT2PIJWW_HIo-VfrucE-IQU9felvffFHN4UJLFRbh52jhWDmK5e4cwDMUZQ4RjhbUwh9oFD4yweBKFgTNHKoXScBlZemRdaJ0SaBujW48Sagyjh90jhNlOeUzjhBC-eNDifUXScBlZemRdaJ0jhNlOYskjAuqZAFzSKoDSWmyScmDSeBRZPoRdhXCiaiaO1skjAuqZAFzSKoRdhXCiaiaO1skjAuqZAFzSKoDSWmyScmDSeBRZPoRdhXKfcuTdc8zdKu3ScvKfAZuiYmkjPu3ifJKZcjlZhNzZfuGZABqde80ZPuaZAJlSY4zOAFzdcs8d1F8ZfG4fHIuIMMjgfMfH6qJ129bMg6YJMJ7fbKImsMgeMb6MKG4fVN9IMIjgPMfH6qJt1qbMs6eJMJ7fbKgmsMgeMS6MKG4fJimIMIjffMfH6qJym9bMs65JMJ7fbKfmsMgegI6MKG4f4U2IMJjgfMfH6qJGIwbMy6BJMHbMZPIGNXB.js	C:/My%20Web%20Sites/tramdecor/use.typekit.net/ik/4eD6S8kj_Ub-Rs9iXGnqT2PIJWW_HIo-VfrucE-IQU9felvffFHN4UJLFRbh52jhWDmK5e4cwDMUZQ4RjhbUwh9oFD4yweBKFgTNHKoXScBlZemRdaJ0SaBujW48Sagyjh90jhNlOeUzjhBC-eNDifUXScBlZemRdaJ0jhNlOYskjAuqZAFzSKoDSWmyScm	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:26	0/0	---MC-	302	error ('Found')	text/html	etag:W/%22d5580ee941c6782dbaab4726b5471dfd%22	https://www.tramdecor.com/design/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/design/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:30	168689/168689	---MCZ	200	added ('OK')	text/html	etag:W/%22d6e20e9d4c18b40c1f220864a4ea8a33-gzip%22	https://www.tramdecor.com/vn/thiet-ke-noi-that/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-noi-that/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:30	0/0	---MC-	302	error ('Found')	text/html	etag:W/%2281cec4167fc357b65fcefe65d72c460e%22	https://www.tramdecor.com/thiet-ke-noi-that/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/thiet-ke-noi-that/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:30	8459/8459	---M--	200	added ('OK')	image/svg+xml	etag:W/%22ce7e95097811ef0ed62aec604ec2413b%22	https://www.tramdecor.com/assets/ui-icons.svg	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/assets/ui-icons.svg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:31	0/0	---MC-	302	error ('Found')	text/html	etag:W/%22ac932157676af57c05e57ee0bc1c396f%22	https://www.tramdecor.com/suunnittelu/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/suunnittelu/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:32	56585/56585	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Oct%202018%2007:06:31%20GMT	https://www.tramdecor.com/search	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/search.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:35	163470/163470	---M--	200	added ('OK')	image/jpeg	etag:W/%22ecb2dfe8b61b565282f4184a9b70af0c%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfae5e5e5f038a94a30ca/1538377730758/cong-ty-thiet-ke-noi-that(01).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfae5e5e5f038a94a30ca/1538377730758/cong-ty-thiet-ke-noi-that(01).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:35	118813/118813	---MCZ	200	added ('OK')	text/html	etag:W/%22675cf049f8c9e58c7a843fe23edab116-gzip%22	https://www.tramdecor.com/vn/thiet-ke-quan-cafe/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-quan-cafe/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:35	101702/101702	---MCZ	200	added ('OK')	text/html	etag:W/%228c7f6ba3f3a10dc35eeb303c8f4e1303-gzip%22	https://www.tramdecor.com/vn/thiet-ke-nha-hang/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-nha-hang/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:36	98009/98009	---MCZ	200	added ('OK')	text/html	etag:W/%224a0fc72f33c199068c24b7f0f3e91218-gzip%22	https://www.tramdecor.com/vn/thiet-ke-cua-hang/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-cua-hang/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:38	182287/182287	---M--	200	added ('OK')	image/jpeg	etag:W/%220838ba529035cc8e30856adcdc41c884%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfafe0d929727f6e2b11c/1538377742053/cong-ty-thiet-ke-noi-that(04).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfafe0d929727f6e2b11c/1538377742053/cong-ty-thiet-ke-noi-that(04).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:39	85603/85603	---MCZ	200	added ('OK')	text/html	etag:W/%22c16423b9ea2bcc5715ae7016229fc717-gzip%22	https://www.tramdecor.com/vn/thiet-ke-quan-tra-sua/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-quan-tra-sua/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:39	89888/89888	---MCZ	200	added ('OK')	text/html	etag:W/%2295587c44c856b2bbea88f0104c6c3d42-gzip%22	https://www.tramdecor.com/vn/thiet-ke-nha/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-nha/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:40	110561/110561	---MCZ	200	added ('OK')	text/html	etag:W/%22029cb3b26da5009cc7d549d974a6de94-gzip%22	https://www.tramdecor.com/vn/thiet-ke-nhan-dien-thuong-hieu/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/thiet-ke-nhan-dien-thuong-hieu/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:42	126513/126513	---M--	200	added ('OK')	image/jpeg	etag:W/%2209b8b561d34e73b985a560807b685607%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfafe8165f51becf53d8f/1538129340854/cong-ty-thiet-ke-noi-that(03).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfafe8165f51becf53d8f/1538129340854/cong-ty-thiet-ke-noi-that(03).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:42	64652/64652	---MCZ	200	added ('OK')	text/html	etag:W/%22c7c932d45d1dbb88c37a89adfcd96471-gzip%22	https://www.tramdecor.com/vn/lien-he/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/lien-he/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:43	77511/77511	---MCZ	200	added ('OK')	text/html	etag:W/%228a3e517d5cb8de80d63b07beb7589522-gzip%22	https://www.tramdecor.com/en/home-designs/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/home-designs/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:43	68679/68679	---MCZ	200	added ('OK')	text/html	etag:W/%22064d458b8f5d129dba51a61cebdf7fde-gzip%22	https://www.tramdecor.com/vn/blog/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/vn/blog/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:46	235004/235004	---M--	200	added ('OK')	image/jpeg	etag:W/%22789bfd8482ff360ffcd6b72a3689bed3%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfae5652deaabea9e43c5/1538129287258/cong-ty-thiet-ke-noi-that(02).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfae5652deaabea9e43c5/1538129287258/cong-ty-thiet-ke-noi-that(02).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:46	91862/91862	---MCZ	200	added ('OK')	text/html	etag:W/%22d57a94f3129ff30185d901346a5c6804-gzip%22	https://www.tramdecor.com/en/cafe-designs/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/cafe-designs/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:46	81618/81618	---MCZ	200	added ('OK')	text/html	etag:W/%22c4a973d803993f83d321a346a54cb170-gzip%22	https://www.tramdecor.com/en/restaurant-designs/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/restaurant-designs/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:47	72424/72424	---MCZ	200	added ('OK')	text/html	etag:W/%22453e35ba0b70d84405dbc03cf7e6e99a-gzip%22	https://www.tramdecor.com/en/office-designs/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/office-designs/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:49	187523/187523	---M--	200	added ('OK')	image/jpeg	etag:W/%2249c7b6f84cebe4e7015123bf9f712a73%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfaebb208fc9b61a3ced8/1538129819307/cong-ty-thiet-ke-noi-that(05).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badfae5b208fc9b61a3cec2/5badfaebb208fc9b61a3ced8/1538129819307/cong-ty-thiet-ke-noi-that(05).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:50	80444/80444	---MCZ	200	added ('OK')	text/html	etag:W/%2201c83e89e73ccbec7a7e9fe9ea325c48-gzip%22	https://www.tramdecor.com/en/shop-designs/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/shop-designs/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:50	84692/84692	---MCZ	200	added ('OK')	text/html	etag:W/%22b12661029f4226bee25c39fe7fb37abf-gzip%22	https://www.tramdecor.com/en/logo-design/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/logo-design/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:51	81555/81555	---MCZ	200	added ('OK')	text/html	etag:W/%22ca362dd7984c341d59d4f3dfc31d1104-gzip%22	https://www.tramdecor.com/en/brand-design/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/en/brand-design/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:53	168677/168677	---M--	200	added ('OK')	image/jpeg	etag:W/%22356efb8628e4f711cab5ac8517a39eb6%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7610d929727f6e23f44/1538123727489/thiet-ke-quan-cafe-leaf-drink-and-more+(02).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7610d929727f6e23f44/1538123727489/thiet-ke-quan-cafe-leaf-drink-and-more+(02).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:53	77545/77545	---MCZ	200	added ('OK')	text/html	etag:W/%22309ecbe4e63666aa9d75071232f5e317-gzip%22	https://www.tramdecor.com/fi/kodin-sisustus/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/kodin-sisustus/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:53	72597/72597	---MCZ	200	added ('OK')	text/html	etag:W/%22cfe8bd3c03be56c8eb06dca638cc7011-gzip%22	https://www.tramdecor.com/fi/toimiston-sisustus/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/toimiston-sisustus/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:54	80267/80267	---MCZ	200	added ('OK')	text/html	etag:W/%224786831452d1163950d1fa9adabec8d6-gzip%22	https://www.tramdecor.com/fi/kaupan-sisustus/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/kaupan-sisustus/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:57	213486/213486	---M--	200	added ('OK')	image/jpeg	etag:W/%22e5ef7cb31e534c4d6ddef8e799f56ca1%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7b2104c7b7a4c35a733/1538123787145/thiet-ke-quan-cafe-phong-cach-vintage-han-coffee3.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7b2104c7b7a4c35a733/1538123787145/thiet-ke-quan-cafe-phong-cach-vintage-han-coffee3.jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:57	91866/91866	---MCZ	200	added ('OK')	text/html	etag:W/%2237c85276f8c09262424fefeabd4ed23a-gzip%22	https://www.tramdecor.com/fi/kahvilan-sisustus/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/kahvilan-sisustus/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:57	81567/81567	---MCZ	200	added ('OK')	text/html	etag:W/%223a2996f3839adfa2cd91fb6ac74f00e1-gzip%22	https://www.tramdecor.com/fi/ravintolan-sisustus/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/ravintolan-sisustus/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:57	84745/84745	---MCZ	200	added ('OK')	text/html	etag:W/%22b77104119461e7d1645ad6b776aa0361-gzip%22	https://www.tramdecor.com/fi/logo-suunnittelu/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/logo-suunnittelu/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:58	167663/167663	---M--	200	added ('OK')	image/jpeg	etag:W/%22c5542b5f5a522e45c99561aa8bd4127d%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7f1f9619a3ac9b1b670/1538123810891/thiet-ke-quan-cafe-thoc+(01).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade76041920257b84b934b/5bade7f1f9619a3ac9b1b670/1538123810891/thiet-ke-quan-cafe-thoc+(01).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:58	265189/265189	---M--	200	added ('OK')	image/jpeg	etag:W/%224e5c34f15ec24d7b37ddad9e77cbd6be%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade9584785d3386bf79a5d/1538124204588/thiet-ke-noi-that-nha-hang-chay-thuc-tinh7.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade9584785d3386bf79a5d/1538124204588/thiet-ke-noi-that-nha-hang-chay-thuc-tinh7.jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:58	182766/182766	---M--	200	added ('OK')	image/jpeg	etag:W/%22375b974055b71ddd82356511b4fe3588%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade9909140b7e6df62ae5c/1538124240765/thiet-ke-nha-hang-que-me1.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade9909140b7e6df62ae5c/1538124240765/thiet-ke-nha-hang-que-me1.jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:59	168514/168514	---M--	200	added ('OK')	image/jpeg	etag:W/%225d17877fd56144f0cea3a628c12e2ab7%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade918a4222f0eb77e26ec/1538124259581/thiet-ke-nha-hang-ech-xanh-07.jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5bade91871c10b08c07b00bb/5bade918a4222f0eb77e26ec/1538124259581/thiet-ke-nha-hang-ech-xanh-07.jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:59	81538/81538	---MCZ	200	added ('OK')	text/html	etag:W/%2201b3238a7b56e6d4c0386a8ba49e35ab-gzip%22	https://www.tramdecor.com/fi/graafinen-suunnittelu/	C:/My%20Web%20Sites/tramdecor/www.tramdecor.com/fi/graafinen-suunnittelu/index.html	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:06:59	149954/149954	---M--	200	added ('OK')	image/jpeg	etag:W/%22423477708f91320fd821e98b1a99a487%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badeac3f9619a3ac9b1c5aa/5badeac48165f51becf4df02/1538124540162/thiet-ke-cua-hang-routine-hcm+(01).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badeac3f9619a3ac9b1c5aa/5badeac48165f51becf4df02/1538124540162/thiet-ke-cua-hang-routine-hcm+(01).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
14:07:00	169617/169617	---M--	200	added ('OK')	image/jpeg	etag:W/%22801da547c9486269157eb363bb23199a%22	https://static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badeac3f9619a3ac9b1c5aa/5badeb0f71c10b08c07b0b01/1538124613680/thiet-ke-cua-hang-sammi+(06).jpg	C:/My%20Web%20Sites/tramdecor/static1.squarespace.com/static/5b8bf301e2ccd13e972a0ab4/5badeac3f9619a3ac9b1c5aa/5badeb0f71c10b08c07b0b01/1538124613680/thiet-ke-cua-hang-sammi+(06).jpg	(from https://www.tramdecor.com/vn/thiet-ke-noi-that)
